Cost,ChargingPoints,PayAtLocation,MembershipRequired,AccessKeyRequired,IsOperational,Latitude,Longitude,Operator,ConnectionType,PowerOutput,CurrentType,ChargingPoints_Flag,LastStatusUpdate,StatusDescription,DisabledAccess,24HourAccess,SecurityCameras,EmergencyButton,LightingLevel,PopulationDensity,Nearby_Cafes,Distance_To_Nearest_Cafes,Nearby_Restaurants,Distance_To_Nearest_Restaurants,Nearby_FastFood,Distance_To_Nearest_FastFood,Nearby_ShoppingCenters,Distance_To_Nearest_ShoppingCenters,Nearby_ConvenienceStores,Distance_To_Nearest_ConvenienceStores,Nearby_Supermarkets,Distance_To_Nearest_Supermarkets,Nearby_Pharmacies,Distance_To_Nearest_Pharmacies,Nearby_Banks,Distance_To_Nearest_Banks,Nearby_Gyms,Distance_To_Nearest_Gyms,Nearby_Parks,Distance_To_Nearest_Parks,PublicTransportStops,DistanceToHospital,DistanceToPoliceStation,DistanceToHighway,PeakHours,AvgChargingDuration,DailyUtilizationRate,LastMaintenanceDate,UptimePercentage,MaintenanceFrequencyDays,FaultsLast30Days,AvgRepairTimeHours,PaymentMethods,BasePrice,PeakPriceMultiplier,MinimumChargingFee,MembershipDiscountAvailable,MembershipDiscountPercentage,RenewableEnergyPercentage,CO2OffsetKg,SolarPanelsInstalled,BatteryStorageKWh
$0.50 per kWh,2,False,True,True,True,-31.973892958483617,115.90811556642495,Chargefox,CCS (Type 2),75.0,DC,0,2024-11-29 10:38:04.604678,Temporary Offline,False,True,True,True,Low,4587.71035785018,5,815,7,104,1,931,2,141,4,572,2,392,2,694,1,537,2,787,0,233,4,4.7791589919606,2.656720088001534,1.618227284646206,"08:00-10:00, 17:00-19:00",42.90489112965134,0.4561943314950546,2023-08-21 05:40:12.631578948,92.48195323055778,60,0,7.906161141854893,All,0.33668418602931965,1.2307176688119486,1.002002018812031,False,0.0,40.6326362024204,2.5998619404024423,False,0.0
"$0.00 from 10:00 to 14:00, $0.20 all other times. ",1,False,True,True,True,-31.8632127946598,115.8219952419322,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0,2024-11-29 10:38:04.604678,Scheduled Maintenance,True,True,True,False,High,4305.231855242397,4,321,5,756,1,652,1,543,4,810,0,581,2,337,0,350,2,871,0,965,3,2.4928924049751346,1.0613181007445327,2.6112187530736573,"08:00-10:00, 17:00-19:00",58.989931812746725,0.4065562715512103,2023-08-21 10:46:44.210526316,94.09103843106244,51,2,45.980120698808875,Mobile App,0.42013092490710885,1.2070965186337537,1.8179889650443144,True,17.12508825134764,57.538262730426815,3.928737524041153,False,0.0
Free,5,False,True,True,True,-32.93024368595305,151.76074272098833,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0,2024-12-03 10:38:04.604678,Temporary Offline,True,True,True,True,Medium,4834.222185314949,4,559,4,451,2,328,0,128,3,677,1,758,2,415,2,888,1,966,3,219,4,3.8224090322407,1.4301378567166407,1.7833742223255298,"08:00-10:00, 16:00-18:00",84.35516728812316,0.6903033595163744,2023-08-21 15:53:15.789473684,92.57475733291803,51,2,47.23233894615752,Credit Card,0.37530862819177907,1.305664041398253,0.609808889402708,True,13.191858268123886,37.24785919265565,5.818769672908724,False,0.0
Free,4,False,True,True,True,-32.891834966143726,151.7019499512489,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0,2024-12-01 10:38:04.604678,Under Maintenance,False,False,False,True,High,2176.3356019865246,5,796,5,558,1,608,0,301,1,622,2,675,1,216,3,544,1,676,3,744,3,2.1886570442608795,2.9425576336170427,2.73812888897087,"07:00-09:00, 16:00-18:00",41.55466941333877,0.5457864566821604,2023-08-21 20:59:47.368421052,94.51431412305242,40,1,42.45465397877607,RFID Card,0.41841105347018825,1.2550437970465553,1.9791650956522886,True,12.889617774405824,99.47230180800534,3.3663174418611788,True,185.01382410995657
Free,4,False,True,True,True,-32.89552323686248,151.7041509780654,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0,2024-11-29 10:38:04.604678,Scheduled Maintenance,True,False,True,False,High,2149.642130953032,3,618,4,266,5,977,1,363,4,604,1,297,2,502,1,189,1,255,2,412,3,1.3304098830770752,1.833828667608936,0.6750229591613138,"07:00-09:00, 16:00-18:00",31.623710649928025,0.525266442136494,2023-08-22 02:06:18.947368420,99.02310654803065,68,1,37.3219297496369,All,0.42900366553449804,1.259001757248909,1.261934240392265,True,12.289717436493078,89.7565821932772,2.76489718784161,False,0.0
Unknown,2,Unknown,Unknown,Unknown,True,-31.901205462212232,116.1652444717338,Chargebay,Type 2 (Socket Only),7.0,AC (Single-Phase),0,2024-12-01 10:38:04.604678,Temporary Offline,True,True,True,True,High,7875.2917414580115,8,587,8,310,5,137,0,152,1,588,2,946,2,111,3,464,0,864,0,627,3,1.711786542501719,3.0207052253545483,2.668639475530642,"07:00-09:00, 17:00-19:00",48.856939229789155,0.39200836299924363,2023-08-22 07:12:50.526315792,95.74446525450949,84,1,41.127596255895845,All,0.4140479546648464,1.2968840540128366,0.7314985388102901,False,0.0,62.61367440182805,2.260010568093043,False,0.0
$0.30/kWh,6,False,True,True,True,-27.82474804589667,153.29197672212968,Chargefox,CHAdeMO,75.0,DC,0,2024-12-03 10:38:04.604678,Scheduled Maintenance,True,True,True,True,High,7095.8468800880255,5,234,5,508,2,440,0,493,3,495,1,199,3,539,0,784,0,870,1,658,3,2.550420576740006,1.9250181673772997,2.73808611922432,"07:00-09:00, 17:00-19:00",50.8180867754927,0.362452421866273,2023-08-22 12:19:22.105263160,95.46537588976518,65,2,46.0583271476733,Credit Card,0.3424690819237181,1.3054888772750917,1.2226828693273368,False,0.0,39.101801238638345,2.147516943908011,True,181.40571456541136
Unknown,2,False,True,True,True,-31.935506742564613,115.87076797296731,Evie,CCS (Type 2),50.0,DC,0,2024-12-02 10:38:04.604678,Under Maintenance,True,True,True,True,Medium,3622.471852065141,7,947,10,230,3,108,1,900,3,894,1,999,2,850,2,149,1,542,3,622,3,2.3124165298485795,3.1426262738975774,0.7166603849380917,"07:00-09:00, 17:00-19:00",79.97901367924689,0.5414971541205954,2023-08-22 17:25:53.684210528,97.96455120443959,50,1,22.455892396352695,Mobile App,0.3851127985529594,1.2730844247285793,1.1561084909282509,False,0.0,72.52628560710453,5.132007165104361,False,0.0
$0.30 per kWh,1,False,True,True,True,-27.68211786380263,152.8997425219154,Queensland Electric Super Highway,CHAdeMO,50.0,DC,0,2024-11-28 10:38:04.604678,Temporary Offline,True,True,True,True,High,5527.438959791354,8,643,8,636,4,243,2,416,2,563,2,131,3,134,2,799,1,108,2,264,3,2.617188370594216,0.6053601604946001,2.6245222484790234,"07:00-09:00, 17:00-19:00",55.14845399247094,0.5936703997254851,2023-08-22 22:32:25.263157896,98.54956062376768,74,2,9.783071866678029,Credit Card,0.32299750154608564,1.2045175853146095,1.1439535510803023,False,0.0,71.61523080216021,3.5276941854520234,False,0.0
$0.30 per kWh,1,False,True,True,True,-27.551262926011873,152.33494320232535,Queensland Electric Super Highway,CHAdeMO,50.0,DC,0,2024-12-02 10:38:04.604678,Temporary Offline,False,True,False,True,Low,5373.2871652536405,2,330,10,611,2,103,1,456,4,669,1,245,1,635,0,441,1,677,2,790,4,3.0184729369996477,3.0240174306436236,1.5775432985967195,"08:00-10:00, 16:00-18:00",84.25697770101401,0.5899120276786083,2023-08-23 03:38:56.842105264,98.50137641435222,81,1,46.584111519683724,Mobile App,0.3296773031895041,1.3430131464837443,0.06741021343658193,True,10.388336316054907,77.63946449580223,5.541833409537405,False,0.0
 $0.30 per kWh,1,Unknown,Unknown,Unknown,True,-27.520004970190683,151.84936614835385,Queensland Electric Super Highway,CHAdeMO,50.0,DC,0,2024-11-29 10:38:04.604678,Under Maintenance,True,False,True,True,High,3093.4348433123114,3,421,8,957,1,323,0,231,3,348,1,587,1,447,1,667,0,649,3,551,3,0.7072242206580317,2.6232537930676973,0.1442088085798021,"08:00-10:00, 17:00-19:00",50.59188958094852,0.6544639551209187,2023-08-23 08:45:28.421052632,93.3545980103202,75,2,10.901685888448448,Credit Card,0.42709744605903754,1.3337263190164708,1.9375064372764508,False,0.0,34.93673744401038,4.9126085617876125,False,0.0
0.30c/kWh,1,False,True,True,True,-37.95937215569076,145.01794753966965,Chargefox,CCS (Type 2),75.0,DC,0,2024-12-02 10:38:04.604678,Temporary Offline,False,False,True,True,Medium,6199.863097244299,4,689,4,739,2,713,2,902,1,669,1,368,1,569,1,997,1,163,1,303,3,1.6706196225548955,2.3955562059164777,2.6015822482611197,"08:00-10:00, 17:00-19:00",71.99480419986448,0.6807366907696135,2023-08-23 13:52:00.000000000,99.54545467280757,82,1,6.0663382120326705,Mobile App,0.4286015104079938,1.2019444161216304,0.16850018643237408,True,13.426773165761968,94.96245130117958,5.6503008224656135,False,0.0
,2,False,True,True,True,-33.90782667980605,151.17114538375472,Evie,CCS (Type 2),50.0,DC,0,2024-12-02 10:38:04.604678,Temporary Offline,False,True,True,True,High,3747.4990278943333,4,621,4,519,4,411,1,910,4,308,0,873,2,279,3,386,0,326,0,318,4,4.078173974690063,1.7339546002370414,1.2284336112288128,"08:00-10:00, 17:00-19:00",31.983327062255228,0.3388255908928555,2023-08-23 18:58:31.578947368,93.24985181540158,71,0,38.39143716765615,All,0.3811374054714632,1.3091159453574275,0.046030738774884616,True,17.47433231706841,46.55411325355308,2.0318666169880513,False,0.0
Free,2,Unknown,Unknown,Unknown,True,-32.0575550674627,115.74617563567772,Unknown,Type 2 (Tethered Connector) ,22.0,AC (Three-Phase),0,2024-12-04 10:38:04.604678,Under Maintenance,False,False,True,True,Medium,7922.712133576605,8,874,8,928,1,429,1,173,3,506,0,195,2,134,3,372,1,445,0,725,2,1.1311226477591259,1.4713794172739556,1.9918281837098284,"07:00-09:00, 17:00-19:00",70.06518883198247,0.3098725528274624,2023-08-24 00:05:03.157894736,92.35713155043528,62,2,37.958680444665006,All,0.44187091726623323,1.2676710254670167,1.5951055184992529,True,13.776229064386374,88.95047089391335,1.9697727767338398,False,0.0
$0.45 per kWh,2,False,True,True,True,-25.79404118331594,113.7174661005642,Chargefox,Type 2 (Socket Only),22.0,AC (Three-Phase),0,2024-11-28 10:38:04.604678,Under Maintenance,True,True,True,False,Medium,7713.227616261948,7,382,9,545,4,492,1,280,4,738,2,800,1,695,3,394,0,570,1,163,3,1.1418518269291247,1.0586087974612957,0.12452464815965886,"07:00-09:00, 16:00-18:00",56.85898623931512,0.6018063672916308,2023-08-24 05:11:34.736842108,99.2909866814028,88,2,30.270312631347586,All,0.3538638255896091,1.3169787112895575,1.7989237242666563,False,0.0,37.16211584659772,4.925031110347132,True,139.3010196667968
"First 7kWh free, then $0.46 per kWh thereafter. $5/hr idle time",1,False,True,True,True,-33.67610252225354,151.3038961163004,Jolt,CHAdeMO,25.0,DC,0,2024-11-28 10:38:04.604678,Temporary Offline,True,False,True,True,High,6893.116880316773,2,139,6,211,2,271,2,557,1,236,1,197,1,312,1,678,1,638,1,810,4,4.740392772409988,2.92725848788223,2.504425794714037,"07:00-09:00, 16:00-18:00",38.27471118508427,0.37431054549457327,2023-08-24 10:18:06.315789476,94.16642527995005,49,1,39.546821247281045,Mobile App,0.41401216389303924,1.3145852661435864,0.3858550028052108,True,13.569281629105058,75.09789500097393,3.574211563208395,False,0.0
$0.60 per kWh,2,False,True,True,True,-31.937804124448533,115.93314661815693,Ampol AmpCharge,CCS (Type 2),180.0,DC,0,2024-11-28 10:38:04.604678,Under Maintenance,False,True,True,True,High,4737.854132891495,5,508,9,530,3,732,1,606,1,333,0,676,3,291,3,981,1,335,0,146,1,3.7211584211840134,3.2329879671495796,0.98486921696331,"07:00-09:00, 16:00-18:00",62.45953390835024,0.31115215350091924,2023-08-24 15:24:37.894736844,95.24950356033669,34,1,19.918082483671483,Credit Card,0.34182897991926725,1.445131160939083,0.1150276490884683,True,12.542975386058114,53.26915152794447,2.853707924916766,True,77.31772505368271
0.40,2,True,False,False,True,-33.961219,151.065897,Jolt,CCS (Type 2),25.0,DC,0,2024-12-01 10:38:04.604678,Temporary Offline,True,True,True,True,Low,2624.7957199345915,2,917,8,252,1,772,0,110,3,509,1,987,2,890,3,381,1,762,1,846,4,1.3318596470699409,1.3357762663304806,2.7593542180013175,"07:00-09:00, 17:00-19:00",63.113144551739865,0.5716924368054396,2023-08-24 20:31:09.473684212,94.59514946063015,41,2,4.196824236336712,RFID Card,0.3427097113694616,1.349085200619768,1.8328853795960216,True,17.131953339192105,53.1777595860334,4.817691511234173,False,0.0
Unknown,1,Unknown,Unknown,Unknown,True,-33.13983180286926,136.41923144109342,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),7.0,AC (Three-Phase),0,2024-12-04 10:38:04.604678,Under Maintenance,True,False,True,True,High,6577.360956782061,4,899,4,618,2,471,1,766,2,856,2,855,1,930,1,926,0,161,2,209,2,0.8597086208789221,3.5278767262686324,0.862700805387981,"08:00-10:00, 17:00-19:00",38.80045543487998,0.4564681728691863,2023-08-25 01:37:41.052631580,95.95917675087263,88,1,4.3606991885473665,All,0.422305337495304,1.3820968116281973,0.8843773429068569,True,12.473893922277362,75.88559184853904,2.5609054622517458,False,0.0
Unknown,4,Unknown,Unknown,Unknown,True,-32.058358281940116,115.74683696655552,(Unknown Operator),Type 2 (Socket Only),22.0,AC (Three-Phase),0,2024-12-03 10:38:04.604678,Under Maintenance,False,True,True,True,High,6200.205662677829,2,897,3,389,5,640,1,519,2,326,0,844,1,514,0,736,1,115,3,596,2,2.5761502355450085,2.493559574333028,2.810049984326191,"07:00-09:00, 17:00-19:00",76.5770873567231,0.4501752473430398,2023-08-25 06:44:12.631578948,97.61003139377158,55,1,8.27516934392148,Mobile App,0.32907456092955545,1.3448583289595915,0.00875489968433718,True,12.721411471705549,86.65666517373343,2.90403901884336,True,67.57283622424575
FREE,1,False,True,True,True,-31.27869905611398,149.27917607446443,NRMA,CCS (Type 2),50.0,DC,0,2024-11-29 10:38:04.604678,Temporary Offline,True,False,True,True,High,2443.0696608824396,2,997,7,873,3,822,0,551,1,687,2,307,3,678,1,852,2,349,3,186,1,0.7567220460300681,3.1472061524266155,2.298240926422297,"08:00-10:00, 17:00-19:00",46.48921230301936,0.35516830171287705,2023-08-25 11:50:44.210526316,99.78711694003758,84,0,15.69564092662312,RFID Card,0.427673990874096,1.2904386263788192,0.29551926741299184,True,13.524720894757989,94.9070078064693,3.383452418283588,True,148.76792795930527
60c / 54c for members,1,Unknown,Unknown,Unknown,True,-34.31187081704267,148.29509758416702,NRMA,CCS (Type 2),50.0,DC,0,2024-12-03 10:38:04.604678,Temporary Offline,False,True,True,False,High,3864.7110848032225,6,455,9,753,3,369,0,448,2,934,2,744,1,530,1,647,1,266,1,810,2,1.0394094425782758,2.844409529660599,2.0820775320980864,"07:00-09:00, 17:00-19:00",53.68864866088123,0.3441168894259861,2023-08-25 16:57:15.789473684,92.31052104173716,77,1,15.6069991331609,Credit Card,0.4451779153322761,1.3058533763059914,1.4859031726499012,True,10.906303732651516,96.53374574269917,1.840649715374511,False,0.0
60c / 54c for NRMA Members,1,Unknown,Unknown,Unknown,True,-32.59363440480615,149.58620557294023,NRMA,CCS (Type 2),50.0,DC,0,2024-12-02 10:38:04.604678,Temporary Offline,True,True,False,True,Medium,5950.451891250186,5,772,9,366,3,985,1,369,2,773,0,527,3,762,0,676,1,288,1,452,1,1.8212675109247314,2.5171873713201705,0.6049311385525457,"08:00-10:00, 16:00-18:00",79.86368053592233,0.39148260300775334,2023-08-25 22:03:47.368421052,97.61894081577522,37,0,30.78546168022364,RFID Card,0.3379621044192704,1.3473001083607725,1.0720828048379147,True,15.49937161797721,60.16095850991425,2.665989372685185,False,0.0
FREE,1,False,True,True,True,-33.13740733634146,148.1726837200183,NRMA,CCS (Type 2),50.0,DC,0,2024-12-04 10:38:04.604678,Scheduled Maintenance,True,True,True,True,Medium,5017.119769662824,8,119,3,764,2,602,1,750,4,737,0,804,2,728,0,497,1,725,2,265,3,3.6380852577971816,1.0831012368598016,1.881237761897921,"07:00-09:00, 17:00-19:00",34.34159747370493,0.6838197551790868,2023-08-26 03:10:18.947368420,97.13217683991451,85,1,31.536771828147778,RFID Card,0.38754171228512596,1.4098373178288046,1.1275493682696984,True,12.60639387772563,48.868530352798125,3.84389276941088,False,0.0
FREE,1,False,True,True,True,-32.24930688696245,148.60934084946052,NRMA,CCS (Type 2),50.0,DC,0,2024-12-01 10:38:04.604678,Under Maintenance,True,True,True,True,High,3399.440618010555,2,634,10,790,4,355,1,184,4,241,2,173,1,482,1,888,1,527,2,675,4,2.5793890173579728,3.5958460243213213,0.7095725616792695,"08:00-10:00, 16:00-18:00",86.66587219037328,0.45265063333222644,2023-08-26 08:16:50.526315792,93.40414840146349,44,2,29.778138182636805,RFID Card,0.31460681923236444,1.2613785555881467,0.471727586366548,True,16.402841971454027,59.52155022459917,2.7821073939688765,False,0.0
FREE,1,False,True,True,True,-33.28140950021562,149.10278676941653,NRMA,CCS (Type 2),50.0,DC,0,2024-12-03 10:38:04.604678,Under Maintenance,True,False,True,True,High,2333.062385245067,8,356,3,670,4,897,2,586,1,613,0,986,1,587,2,433,2,909,1,276,4,4.671702093535111,3.53022069418976,1.0996775799609495,"08:00-10:00, 16:00-18:00",78.08349280571476,0.6050471043965869,2023-08-26 13:23:22.105263160,94.07503150699779,63,2,3.3353485489266346,RFID Card,0.30798183825883835,1.4847321971463725,1.0748253137142383,True,12.007361646451645,90.15805325431093,5.436427691294087,True,168.98842275109703
60c / 54c for NRMA Members,1,False,True,True,True,-33.41885926313673,149.58885077913237,NRMA,CCS (Type 2),50.0,DC,0,2024-12-02 10:38:04.604678,Scheduled Maintenance,True,True,True,True,High,7136.091188463758,5,308,4,775,1,453,1,373,1,785,1,465,3,208,3,954,1,310,3,610,4,4.002283421014209,1.5588560049284224,1.2028791671204264,"07:00-09:00, 16:00-18:00",58.3586316252314,0.5927911567815816,2023-08-26 18:29:53.684210528,92.77738411102888,60,2,32.19628394208523,All,0.370155083468039,1.2741300010535652,1.4011237027587,True,12.033130469970928,41.91835113154077,3.903546067706992,False,0.0
Free,2,Unknown,Unknown,Unknown,True,-34.71700199965215,138.67008809690134,(Unknown Operator),Type 2 (Socket Only),11.0,AC (Single-Phase),0,2024-12-04 10:38:04.604678,Temporary Offline,True,True,True,True,High,3779.954144208862,2,330,4,514,2,263,2,697,4,900,1,508,3,916,0,513,2,683,3,921,4,0.9392235805549838,0.5231897611739175,1.21957546257637,"08:00-10:00, 16:00-18:00",71.0522563755877,0.5982654925886365,2023-08-26 23:36:25.263157896,97.6987867410795,31,1,42.40726953371689,Mobile App,0.3475621004080297,1.2522086073959169,0.8641827936346851,True,14.521251017530654,82.87388926830948,3.160396871786778,False,0.0
$0.25 per kWh,2,False,True,True,True,-34.82513183698616,138.4864472611633,Chargefox,Type 2 (Socket Only),11.0,AC (Three-Phase),0,2024-12-01 10:38:04.604678,Scheduled Maintenance,True,True,True,True,Medium,4808.190152867549,8,938,6,650,1,225,2,904,1,190,0,630,3,241,1,628,2,568,1,429,3,4.671135301177119,3.0355241092567247,0.3066631799026809,"07:00-09:00, 17:00-19:00",39.838556667622434,0.5225275424122137,2023-08-27 04:42:56.842105264,92.93306214508065,65,2,5.111291994651085,Credit Card,0.3676045775374206,1.2225558173152733,0.44410887778399943,True,19.79405573721366,43.4597493537435,2.727516431203463,False,0.0
"First 7kWh free, then $0.40 per kWh thereafter. $5/hr idle time",2,False,True,True,True,-34.85632286641643,138.5108515299687,(Unknown Operator),CHAdeMO,25.0,DC,0,2024-12-03 10:38:04.604678,Scheduled Maintenance,True,True,True,False,Medium,2144.3273223133524,2,345,6,542,4,277,0,774,4,866,1,424,1,241,1,739,0,164,0,778,2,2.5574956655476973,3.898022070102734,1.9663363442593895,"08:00-10:00, 17:00-19:00",42.86264952280413,0.47876415075899215,2023-08-27 09:49:28.421052632,94.33357963627671,46,1,2.460312353922556,Credit Card,0.30819830383578745,1.4174717088389719,1.8917720225386891,False,0.0,51.83029862386684,4.137717140963848,False,0.0
"First 7kWh free, then $0.40 per kWh thereafter. $5/hr idle time",2,False,True,True,True,-34.85975657562122,138.51286930207573,(Unknown Operator),CHAdeMO,25.0,DC,0,2024-12-01 10:38:04.604678,Under Maintenance,True,True,True,True,Medium,2965.3346161728678,6,838,7,725,1,454,2,465,3,308,1,249,3,684,2,789,1,974,2,160,2,1.5395805234768574,2.466703370054496,1.4059716721859041,"07:00-09:00, 16:00-18:00",79.68909645800409,0.3212618485567427,2023-08-27 14:56:00.000000000,95.83826515960811,39,0,2.738312658734398,Mobile App,0.3162738504285433,1.224680441514335,1.5692084696432802,True,17.79671377714057,35.849162182156775,1.6755737469653829,False,0.0
"First 7kWh free, then $0.40 per kWh thereafter. $5/hr idle time",2,False,True,True,True,-34.86088589620734,138.51357488992744,(Unknown Operator),CHAdeMO,25.0,DC,0,2024-12-04 10:38:04.604678,Temporary Offline,True,False,False,False,High,2194.08897260116,2,824,3,149,1,107,2,446,1,808,1,699,2,306,3,933,1,362,0,853,2,4.556571291514275,2.8154789025230524,2.4498409015547726,"07:00-09:00, 17:00-19:00",67.38819517048829,0.32644739637102027,2023-08-27 20:02:31.578947368,94.30017377032765,39,0,35.82715582214016,Mobile App,0.30530923549645234,1.2596278269317234,1.9153717690476715,True,17.704032018519783,80.0442512827089,2.786424424915492,False,0.0
"First 7kWh free, then $0.40 per kWh thereafter. $5/hr idle time",2,False,True,True,True,-34.88273635973035,138.5382560926223,(Unknown Operator),CHAdeMO,25.0,DC,0,2024-11-30 10:38:04.604678,Temporary Offline,True,True,False,True,High,3403.071088514631,7,519,6,122,3,282,2,678,2,628,0,438,1,416,1,942,2,960,2,395,2,3.6311251571215397,0.3605347234606275,0.3940996296982715,"08:00-10:00, 17:00-19:00",85.39606449108035,0.6267089528799106,2023-08-28 01:09:03.157894736,92.37061654309231,46,2,28.88257572184327,Credit Card,0.39715782182915227,1.4441700130891033,1.6820576943472234,True,17.9526811964326,57.49189072875099,5.055403399152802,True,140.87680733722377
"First 7kWh free, then $0.40 per kWh thereafter. $5/hr idle time",2,False,True,True,True,-34.90257639905725,138.5680866488092,Jolt,CHAdeMO,25.0,DC,0,2024-11-28 10:38:04.604678,Temporary Offline,True,True,True,True,High,5893.431248764497,5,935,10,414,5,243,1,341,1,969,2,589,1,283,2,401,2,411,3,668,3,1.287841601624293,2.405781110531761,2.955114473958599,"08:00-10:00, 16:00-18:00",42.698735423160585,0.381491797177671,2023-08-28 06:15:34.736842108,96.36374935579072,73,1,46.81984106978279,Credit Card,0.44778252456984746,1.2926258158859856,1.084422901428702,False,0.0,34.88794185207206,2.7671718949392687,False,0.0
"First 7kWh free, then $0.40 per kWh thereafter. $5/hr idle time",2,False,True,True,True,-34.906046821499956,138.57331633553872,(Unknown Operator),CHAdeMO,25.0,DC,0,2024-11-28 10:38:04.604678,Temporary Offline,True,True,True,True,Medium,6334.489759726304,7,115,10,730,1,662,0,148,4,884,1,737,2,945,0,461,1,590,3,966,3,1.5238000212428864,1.703341915629509,1.8768831434748758,"07:00-09:00, 16:00-18:00",43.37935666455454,0.32918191970604055,2023-08-28 11:22:06.315789476,93.75938979797678,72,2,42.785278173618266,All,0.44660871072427233,1.2335858812584921,1.9380350642293946,True,10.148358282591873,99.05013790347635,3.1242111875808614,False,0.0
Free 7kWh every 24 hrs - pay $0.42 per kWh after 7kWh. Need the Jolt app.,1,False,True,True,True,-34.993301100409724,138.55605097847615,(Unknown Operator),CHAdeMO,25.0,DC,0,2024-11-28 10:38:04.604678,Temporary Offline,True,False,True,True,Medium,7492.324844508571,8,875,10,667,1,780,1,511,2,104,0,931,3,491,0,332,0,588,1,170,2,4.830217292590004,3.614455581420157,0.6268837232131802,"08:00-10:00, 17:00-19:00",63.3800529546576,0.3448231809960513,2023-08-28 16:28:37.894736844,99.81116299413665,51,0,43.11046488552862,Credit Card,0.4385981543427488,1.2049129523375104,0.9073402049784167,True,18.24561325563154,53.752962552350155,3.2490125372187224,False,0.0
"0.00/kWh for 0.0-7.0 kWhs + 0.42/kWh after 7.0 kWhs + While parked, not charging: 5.00/hr after 15 mins",1,False,True,True,True,-35.01730838,138.5496564,(Unknown Operator),CHAdeMO,25.0,DC,0,2024-12-04 10:38:04.604678,Scheduled Maintenance,True,False,True,True,Medium,4521.166141520989,2,299,9,605,5,812,2,163,3,761,2,440,1,856,1,964,1,985,3,423,3,2.562970539463005,1.9710908611714524,2.311616901373292,"07:00-09:00, 16:00-18:00",50.860207152529064,0.32093075393977005,2023-08-28 21:35:09.473684212,96.69115113603283,81,2,7.3133633664085265,Mobile App,0.33997159456994874,1.263980535737776,0.5341093620300705,True,11.30134909993673,85.14660174078341,2.3971938234205084,False,0.0
$0.40 per kWh. Parking overstay charges may apply,2,False,True,True,True,-36.38020636184123,145.40022900912237,Evie,CHAdeMO,50.0,DC,0,2024-12-04 10:38:04.604678,Scheduled Maintenance,False,True,True,True,Medium,3899.1535513869935,3,275,8,305,5,420,2,439,4,983,1,603,2,515,1,544,0,119,1,350,3,4.316291327611485,2.6551735806102177,1.5749769750994074,"07:00-09:00, 17:00-19:00",48.80485066014503,0.4757059832208974,2023-08-29 02:41:41.052631580,95.6725317492189,52,0,12.705462744785756,Credit Card,0.4492985911144286,1.3323227358378018,0.08245117038634198,False,0.0,88.54107721037836,3.991554317730464,True,126.25726214256899
$0.40 per kWh. Parking overstay charges may apply,2,False,True,True,True,-36.394569210184976,145.35971328556263,Evie,CHAdeMO,50.0,DC,0,2024-12-02 10:38:04.604678,Temporary Offline,True,False,True,False,High,3866.771644995472,8,689,4,506,5,348,1,823,4,754,1,412,1,994,2,431,1,959,3,789,1,1.0931115108619518,3.6973640281734315,1.8215458556927013,"08:00-10:00, 17:00-19:00",85.23162274156844,0.46725636645524293,2023-08-29 07:48:12.631578948,97.48100834480077,53,2,41.7103274588956,RFID Card,0.3720093224319312,1.372537946699987,0.2882426500808186,False,0.0,98.77951272600015,2.7794921162421233,False,0.0
"0.40/kWh + While parked, not charging: 4.00/hr after 60 mins",1,False,True,True,True,-37.51050054135484,145.11840794982265,Evie,CCS (Type 2),50.0,DC,0,2024-11-28 10:38:04.604678,Under Maintenance,True,False,True,True,High,3972.8215033771635,4,248,3,994,2,832,2,435,3,123,2,959,2,871,2,362,0,564,0,204,1,3.8545107761397532,1.7172492749209185,1.2847935493646658,"07:00-09:00, 17:00-19:00",76.7609043063168,0.6413738379339814,2023-08-29 12:54:44.210526316,92.71840983221358,53,0,7.141621708043914,Credit Card,0.4108009904090564,1.4530255015727842,0.10467138108561991,False,0.0,45.40438044599254,4.518892048864295,False,0.0
"Payment Required First 7kWh free, then $0.42 per kWh thereafter. One free 7kWh allowance per 24 hours. Jolt Electric Vehicle Charging app required to activate.",1,False,True,True,True,-34.87572488834278,138.63146894360875,Unknown,CHAdeMO,25.0,DC,0,2024-12-04 10:38:04.604678,Under Maintenance,True,True,False,True,Medium,7143.029305078666,7,289,8,110,1,938,0,133,2,241,2,672,2,412,2,611,1,855,2,328,1,2.7946093553578217,3.3126839474085856,1.851435711783302,"08:00-10:00, 17:00-19:00",69.70462414706134,0.6988428712978847,2023-08-29 18:01:15.789473684,97.02181165787097,59,0,29.009482470959327,Mobile App,0.3666556097025617,1.3923812840891523,0.7860153297627825,False,0.0,68.63758667824547,6.36003555241998,True,51.24356539470526
